,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
9801,1607899296086:f72a1def-f19d-4682-ac69-e92e8b8efc1b,1607899296086:5bb9ec3d-3ef1-4605-aecc-d90f0fb9aa68,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9802,1607899296086:f72a1def-f19d-4682-ac69-e92e8b8efc1b,1607899296086:5bb9ec3d-3ef1-4605-aecc-d90f0fb9aa68,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9804,1607899296086:51bd1720-c4d3-4673-b428-af3299ceea9b,1607899296086:fc97b391-afd5-4ff2-9930-46a4f6c05392,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9805,1607899296086:51bd1720-c4d3-4673-b428-af3299ceea9b,1607899296086:fc97b391-afd5-4ff2-9930-46a4f6c05392,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9807,1607899296086:51bd1720-c4d3-4673-b428-af3299ceea9b,1607899296086:793f493d-58ed-4c13-9214-62b216709817,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9808,1607899296086:51bd1720-c4d3-4673-b428-af3299ceea9b,1607899296086:793f493d-58ed-4c13-9214-62b216709817,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9809,1607899296086:51bd1720-c4d3-4673-b428-af3299ceea9b,1607899296086:793f493d-58ed-4c13-9214-62b216709817,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9810,1607899296086:51bd1720-c4d3-4673-b428-af3299ceea9b,1607899296086:793f493d-58ed-4c13-9214-62b216709817,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9811,1607899296086:51bd1720-c4d3-4673-b428-af3299ceea9b,1607899296086:793f493d-58ed-4c13-9214-62b216709817,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9813,1607899296086:2c16c5c2-ce06-42a7-b16e-7282b22ae32f,1607899296086:63a9fb64-71de-4a90-b6c1-161ef35de6a7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9814,1607899296086:2c16c5c2-ce06-42a7-b16e-7282b22ae32f,1607899296086:63a9fb64-71de-4a90-b6c1-161ef35de6a7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9816,1607899296086:2c16c5c2-ce06-42a7-b16e-7282b22ae32f,1607899296086:4986d831-dacc-45fd-81ec-b58693a13bdb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9817,1607899296086:2c16c5c2-ce06-42a7-b16e-7282b22ae32f,1607899296086:4986d831-dacc-45fd-81ec-b58693a13bdb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9819,1607899296085:f75e3ecb-d98d-4afe-ba84-27a3c0f5764c,1607899296085:2cb197a1-8d79-467c-9168-41f61a40215d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9820,1607899296085:f75e3ecb-d98d-4afe-ba84-27a3c0f5764c,1607899296085:2cb197a1-8d79-467c-9168-41f61a40215d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9822,1607899296085:c8997786-59f2-4ac3-b87f-03cd29859099,1607899296085:bcc7b64f-08c0-4ce4-a1d7-662c00ea074c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9823,1607899296085:c8997786-59f2-4ac3-b87f-03cd29859099,1607899296085:bcc7b64f-08c0-4ce4-a1d7-662c00ea074c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9825,1607899296085:c8997786-59f2-4ac3-b87f-03cd29859099,1607899296085:9ba7edb6-bf0c-4cfe-9c72-22531d230454,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9826,1607899296085:c8997786-59f2-4ac3-b87f-03cd29859099,1607899296085:9ba7edb6-bf0c-4cfe-9c72-22531d230454,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9828,1607899296085:c74b750b-73b4-432d-9d88-e917c71d04de,1607899296085:84e6cf67-7e69-43f3-a9ef-92791778c708,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9829,1607899296085:c74b750b-73b4-432d-9d88-e917c71d04de,1607899296085:84e6cf67-7e69-43f3-a9ef-92791778c708,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9831,1607899296085:c74b750b-73b4-432d-9d88-e917c71d04de,1607899296085:0c3768b4-aa8b-44fc-b0a2-aca6d57f1f56,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9832,1607899296085:c74b750b-73b4-432d-9d88-e917c71d04de,1607899296085:0c3768b4-aa8b-44fc-b0a2-aca6d57f1f56,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9834,1607899296084:91f362eb-f175-460c-a64e-647f968637e2,1607899296084:df75c027-f8c0-44b3-8308-3bed82d6508d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9835,1607899296084:91f362eb-f175-460c-a64e-647f968637e2,1607899296084:df75c027-f8c0-44b3-8308-3bed82d6508d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9838,1607899296084:91f362eb-f175-460c-a64e-647f968637e2,1607899296084:96c9291d-ca0a-4058-b2ee-1d5451fc3b0b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9840,1607899296084:4dbfbcdd-11e8-42fe-8721-dbcdec115f1c,1607899296084:761b9c5a-3a8e-4f02-a970-9afc37b700ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9841,1607899296084:4dbfbcdd-11e8-42fe-8721-dbcdec115f1c,1607899296084:761b9c5a-3a8e-4f02-a970-9afc37b700ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9843,1607899296083:d7647844-5c37-4af6-8263-f977d50495fb,1607899296084:d97d6bcc-8ebe-4374-ad75-d67aa51612d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9844,1607899296083:d7647844-5c37-4af6-8263-f977d50495fb,1607899296084:d97d6bcc-8ebe-4374-ad75-d67aa51612d7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9846,1607899296083:6e139d2b-3f79-4046-9699-dc6209cb4aa5,1607899296083:0c6d3297-4e9a-4409-9afb-b4519279b9d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9847,1607899296083:6e139d2b-3f79-4046-9699-dc6209cb4aa5,1607899296083:0c6d3297-4e9a-4409-9afb-b4519279b9d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9849,1607899296083:65fc4b7c-54f9-4bee-a2de-69f7a0002cfd,1607899296083:38fb3186-b8f3-4abd-a594-3652d3ea3f94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9850,1607899296083:65fc4b7c-54f9-4bee-a2de-69f7a0002cfd,1607899296083:38fb3186-b8f3-4abd-a594-3652d3ea3f94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9851,1607899296083:65fc4b7c-54f9-4bee-a2de-69f7a0002cfd,1607899296083:38fb3186-b8f3-4abd-a594-3652d3ea3f94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9852,1607899296083:65fc4b7c-54f9-4bee-a2de-69f7a0002cfd,1607899296083:38fb3186-b8f3-4abd-a594-3652d3ea3f94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9853,1607899296083:65fc4b7c-54f9-4bee-a2de-69f7a0002cfd,1607899296083:38fb3186-b8f3-4abd-a594-3652d3ea3f94,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9855,1607899296083:65fc4b7c-54f9-4bee-a2de-69f7a0002cfd,1607899296083:1f2a8d28-d626-4b4b-ba76-879a1c314535,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9856,1607899296083:65fc4b7c-54f9-4bee-a2de-69f7a0002cfd,1607899296083:1f2a8d28-d626-4b4b-ba76-879a1c314535,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9858,1607899296082:aadb3c59-70d9-410d-8666-6a1100d82d85,1607899296082:9e1eaca2-1113-4634-b8fd-409512b71ee5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9859,1607899296082:aadb3c59-70d9-410d-8666-6a1100d82d85,1607899296082:9e1eaca2-1113-4634-b8fd-409512b71ee5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9861,1607899296082:27a1f6cc-9f27-40fe-95f4-ac5f29c4fed4,1607899296082:bd667213-3b6a-48bc-ba6e-d2e311a322f5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9862,1607899296082:27a1f6cc-9f27-40fe-95f4-ac5f29c4fed4,1607899296082:bd667213-3b6a-48bc-ba6e-d2e311a322f5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9864,1607899296082:27a1f6cc-9f27-40fe-95f4-ac5f29c4fed4,1607899296082:74894e9b-c040-46e6-8db7-699b05d9471d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9865,1607899296082:27a1f6cc-9f27-40fe-95f4-ac5f29c4fed4,1607899296082:74894e9b-c040-46e6-8db7-699b05d9471d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9867,1607899296081:62c074e5-130c-475f-9ed1-d835873708f1,1607899296081:fab8cfaa-ebfa-4676-8af1-c623cfd4184b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9868,1607899296081:62c074e5-130c-475f-9ed1-d835873708f1,1607899296081:fab8cfaa-ebfa-4676-8af1-c623cfd4184b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9870,1607899296081:509fbc80-5850-4b59-9d19-e13c4b0e376c,1607899296081:9b905ff7-f359-4c6a-8479-d71d3a9040f1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9871,1607899296081:509fbc80-5850-4b59-9d19-e13c4b0e376c,1607899296081:9b905ff7-f359-4c6a-8479-d71d3a9040f1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9873,1607899296081:509fbc80-5850-4b59-9d19-e13c4b0e376c,1607899296081:677357d0-66f8-42ee-874b-a93fad7bc4e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9874,1607899296081:509fbc80-5850-4b59-9d19-e13c4b0e376c,1607899296081:677357d0-66f8-42ee-874b-a93fad7bc4e2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9876,1607899296081:1ac3595c-12f6-40f4-a18e-55816a164094,1607899296082:adf70587-9f2a-47cb-9d10-0c2bc707a204,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9877,1607899296081:1ac3595c-12f6-40f4-a18e-55816a164094,1607899296082:adf70587-9f2a-47cb-9d10-0c2bc707a204,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9879,1607899296081:1ac3595c-12f6-40f4-a18e-55816a164094,1607899296081:0380f84e-439d-45df-8431-d0919f92b5db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9881,1607899296080:3f7bac35-3c89-4e69-a032-e8fb88755c11,1607899296080:f3cb939a-c9e6-4b80-991d-b07ee2aa73a5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9882,1607899296080:3f7bac35-3c89-4e69-a032-e8fb88755c11,1607899296080:f3cb939a-c9e6-4b80-991d-b07ee2aa73a5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9884,1607899296080:3f7bac35-3c89-4e69-a032-e8fb88755c11,1607899296080:b6ed0c54-04b8-4eb1-95fe-b4068f81ac12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9885,1607899296080:3f7bac35-3c89-4e69-a032-e8fb88755c11,1607899296080:b6ed0c54-04b8-4eb1-95fe-b4068f81ac12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9886,1607899296080:3f7bac35-3c89-4e69-a032-e8fb88755c11,1607899296080:b6ed0c54-04b8-4eb1-95fe-b4068f81ac12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9887,1607899296080:3f7bac35-3c89-4e69-a032-e8fb88755c11,1607899296080:b6ed0c54-04b8-4eb1-95fe-b4068f81ac12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9888,1607899296080:3f7bac35-3c89-4e69-a032-e8fb88755c11,1607899296080:b6ed0c54-04b8-4eb1-95fe-b4068f81ac12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9890,1607899296079:8114f258-75a8-47ee-b98a-8c5ea4c1b726,1607899296079:c08c4a17-ced5-4d2d-b4b9-2d1b0498811b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9891,1607899296079:8114f258-75a8-47ee-b98a-8c5ea4c1b726,1607899296079:c08c4a17-ced5-4d2d-b4b9-2d1b0498811b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9893,1607899296079:3e500df5-9e23-4560-94e8-4d84531d2975,1607899296080:e4640126-4849-472a-a1ed-2b8ce9befb83,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9894,1607899296079:3e500df5-9e23-4560-94e8-4d84531d2975,1607899296080:e4640126-4849-472a-a1ed-2b8ce9befb83,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9896,1607899296079:3e500df5-9e23-4560-94e8-4d84531d2975,1607899296079:36fd1fcd-1203-4eac-96d0-592d5465a9aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9897,1607899296079:3e500df5-9e23-4560-94e8-4d84531d2975,1607899296079:36fd1fcd-1203-4eac-96d0-592d5465a9aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9898,1607899296079:3e500df5-9e23-4560-94e8-4d84531d2975,1607899296079:36fd1fcd-1203-4eac-96d0-592d5465a9aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9899,1607899296079:3e500df5-9e23-4560-94e8-4d84531d2975,1607899296079:36fd1fcd-1203-4eac-96d0-592d5465a9aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9900,1607899296079:3e500df5-9e23-4560-94e8-4d84531d2975,1607899296079:36fd1fcd-1203-4eac-96d0-592d5465a9aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9902,1607899296078:f7750d17-9ae8-4152-b286-e9ee7464c58e,1607899296078:cb3ecb49-f5b3-4812-8d79-ab021f8fa7cd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9903,1607899296078:f7750d17-9ae8-4152-b286-e9ee7464c58e,1607899296078:cb3ecb49-f5b3-4812-8d79-ab021f8fa7cd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9905,1607899296078:2e1c9ede-74fc-44fd-aeee-0b4edf139916,1607899296078:f4f263ff-e8fb-4c16-acbd-199df23b9f74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9906,1607899296078:2e1c9ede-74fc-44fd-aeee-0b4edf139916,1607899296078:f4f263ff-e8fb-4c16-acbd-199df23b9f74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9908,1607899296078:0aa47cf3-5e4f-4c2b-a6a0-bbecb51d76c1,1607899296079:de9f9e7c-a982-420f-bd9f-c7fe39732571,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9909,1607899296078:0aa47cf3-5e4f-4c2b-a6a0-bbecb51d76c1,1607899296079:de9f9e7c-a982-420f-bd9f-c7fe39732571,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
9911,1607899296078:0aa47cf3-5e4f-4c2b-a6a0-bbecb51d76c1,1607899296078:5b83d349-037e-4de4-b443-4c6c577394df,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9912,1607899296078:0aa47cf3-5e4f-4c2b-a6a0-bbecb51d76c1,1607899296078:5b83d349-037e-4de4-b443-4c6c577394df,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
9913,1607899296078:0aa47cf3-5e4f-4c2b-a6a0-bbecb51d76c1,1607899296078:5b83d349-037e-4de4-b443-4c6c577394df,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
9915,1607899296077:cdc60cf2-9ecd-4df8-a3a3-1f2265554f59,1607899296077:0d453840-9678-43e8-b0a9-76ff966a2023,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
