,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
3105,1607885421309:ab0ef2f2-fa96-4cec-84c2-88dae8d2f0ad,1607885421310:aa5ddedf-1fbb-4473-8ff4-36d38097fe6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3106,1607885421309:ab0ef2f2-fa96-4cec-84c2-88dae8d2f0ad,1607885421310:aa5ddedf-1fbb-4473-8ff4-36d38097fe6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3108,1607885421309:9a9db46b-44af-4d34-aa27-0595d4b2b536,1607885421309:bdefc903-e593-4ef1-bba3-64a4571ac556,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3109,1607885421309:9a9db46b-44af-4d34-aa27-0595d4b2b536,1607885421309:bdefc903-e593-4ef1-bba3-64a4571ac556,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3111,1607885421309:9a9db46b-44af-4d34-aa27-0595d4b2b536,1607885421309:0424be02-377e-4918-a283-360463e86fa0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3112,1607885421309:9a9db46b-44af-4d34-aa27-0595d4b2b536,1607885421309:0424be02-377e-4918-a283-360463e86fa0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
3113,1607885421309:9a9db46b-44af-4d34-aa27-0595d4b2b536,1607885421309:0424be02-377e-4918-a283-360463e86fa0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3114,1607885421309:9a9db46b-44af-4d34-aa27-0595d4b2b536,1607885421309:0424be02-377e-4918-a283-360463e86fa0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
3115,1607885421309:9a9db46b-44af-4d34-aa27-0595d4b2b536,1607885421309:0424be02-377e-4918-a283-360463e86fa0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
3117,1607885421309:6fa2243f-df40-47e4-bb4d-6dd412878ade,1607885421309:9ed56ece-5726-4044-b893-8223b53c50a5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3118,1607885421309:6fa2243f-df40-47e4-bb4d-6dd412878ade,1607885421309:9ed56ece-5726-4044-b893-8223b53c50a5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3120,1607885421309:48ff53fd-7e80-473e-b0cf-1038347b126f,1607885421309:9b7062e4-a124-47a7-9776-2b5cd7f8d41e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3121,1607885421309:48ff53fd-7e80-473e-b0cf-1038347b126f,1607885421309:9b7062e4-a124-47a7-9776-2b5cd7f8d41e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3123,1607885421308:d9d51a7a-c0c5-4362-abd4-4340f571cafc,1607885421308:d4dc00ed-6bb8-41bc-b3e3-3e54d61c9347,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3124,1607885421308:d9d51a7a-c0c5-4362-abd4-4340f571cafc,1607885421308:d4dc00ed-6bb8-41bc-b3e3-3e54d61c9347,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3126,1607885421308:81986bfa-16a2-49e1-bed1-bd6e7155c1e0,1607885421308:eec3c1f0-261a-468d-ac01-86237ae67c43,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3127,1607885421308:81986bfa-16a2-49e1-bed1-bd6e7155c1e0,1607885421308:eec3c1f0-261a-468d-ac01-86237ae67c43,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3129,1607885421308:69b66c13-ce65-4343-9ade-ac9995e56f0e,1607885421308:ffb3aaf8-5cd5-4546-918e-9d8783a88335,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3130,1607885421308:69b66c13-ce65-4343-9ade-ac9995e56f0e,1607885421308:ffb3aaf8-5cd5-4546-918e-9d8783a88335,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3132,1607885421308:557f43eb-4b20-4f7f-94cd-42a2f1f8b96c,1607885421309:bebc672c-0176-4662-885c-04ee3be9d27d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3133,1607885421308:557f43eb-4b20-4f7f-94cd-42a2f1f8b96c,1607885421309:bebc672c-0176-4662-885c-04ee3be9d27d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3135,1607885421308:557f43eb-4b20-4f7f-94cd-42a2f1f8b96c,1607885421308:aaab7f25-231c-47d6-a50b-c742912f7f6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3136,1607885421308:557f43eb-4b20-4f7f-94cd-42a2f1f8b96c,1607885421308:aaab7f25-231c-47d6-a50b-c742912f7f6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
3137,1607885421308:557f43eb-4b20-4f7f-94cd-42a2f1f8b96c,1607885421308:aaab7f25-231c-47d6-a50b-c742912f7f6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3138,1607885421308:557f43eb-4b20-4f7f-94cd-42a2f1f8b96c,1607885421308:aaab7f25-231c-47d6-a50b-c742912f7f6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
3139,1607885421308:557f43eb-4b20-4f7f-94cd-42a2f1f8b96c,1607885421308:aaab7f25-231c-47d6-a50b-c742912f7f6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
3141,1607885421308:32014070-4b25-4a90-8289-f15ae9ff8b95,1607885421308:07023b13-a107-45d0-9f1e-5f85757c06e5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3142,1607885421308:32014070-4b25-4a90-8289-f15ae9ff8b95,1607885421308:07023b13-a107-45d0-9f1e-5f85757c06e5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
3143,1607885421308:32014070-4b25-4a90-8289-f15ae9ff8b95,1607885421308:07023b13-a107-45d0-9f1e-5f85757c06e5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3145,1607885421308:2af45b07-a3d9-4206-9e2f-f6f226667abc,1607885421308:42c7ba2c-e430-44b2-a820-39c69f29a552,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3146,1607885421308:2af45b07-a3d9-4206-9e2f-f6f226667abc,1607885421308:42c7ba2c-e430-44b2-a820-39c69f29a552,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3148,1607885421308:276a1d3f-a1cb-4514-b68b-984e3e4fe9ee,1607885421308:d75400b7-41e5-41df-b526-e6cf2adca4db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3149,1607885421308:276a1d3f-a1cb-4514-b68b-984e3e4fe9ee,1607885421308:d75400b7-41e5-41df-b526-e6cf2adca4db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
3150,1607885421308:276a1d3f-a1cb-4514-b68b-984e3e4fe9ee,1607885421308:d75400b7-41e5-41df-b526-e6cf2adca4db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3151,1607885421308:276a1d3f-a1cb-4514-b68b-984e3e4fe9ee,1607885421308:d75400b7-41e5-41df-b526-e6cf2adca4db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
3152,1607885421308:276a1d3f-a1cb-4514-b68b-984e3e4fe9ee,1607885421308:d75400b7-41e5-41df-b526-e6cf2adca4db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""clear""",No
3154,1607885421308:276a1d3f-a1cb-4514-b68b-984e3e4fe9ee,1607885421308:3a7176b1-1b17-4f9d-9dc7-ef01f452ffeb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3155,1607885421308:276a1d3f-a1cb-4514-b68b-984e3e4fe9ee,1607885421308:3a7176b1-1b17-4f9d-9dc7-ef01f452ffeb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3158,1607885421307:93e652bc-feee-4321-a0c8-082ad0170c11,1607885421307:7f518184-0743-45d5-b463-255128bfbe39,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3159,1607885421307:93e652bc-feee-4321-a0c8-082ad0170c11,1607885421307:7f518184-0743-45d5-b463-255128bfbe39,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",No
3161,1607885421307:93e652bc-feee-4321-a0c8-082ad0170c11,1607885421307:69170d37-69ce-4961-a85b-98cbd212959e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes
3163,1607885421307:93e652bc-feee-4321-a0c8-082ad0170c11,1607885421307:25588cf9-1764-4109-a57f-b8169617f1db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
3164,1607885421307:93e652bc-feee-4321-a0c8-082ad0170c11,1607885421307:25588cf9-1764-4109-a57f-b8169617f1db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""","calledMethod == ""push""",Yes
3165,1607885421307:93e652bc-feee-4321-a0c8-082ad0170c11,1607885421307:25588cf9-1764-4109-a57f-b8169617f1db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
