,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
45392,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293119:ec8211d3-8a13-4b35-bf5c-ce43aa688929,1607896293120:a96bb75f-0d29-4b03-9acf-95361e166ff0
45986,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293110:a394e3bc-8b10-4320-a606-07439807f9c0,1607896293110:817b9dbf-f29c-47eb-b428-6e72b51818d9
46206,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293105:5585f7ea-e9e3-44ea-bb83-9f58fe399f3f,1607896293105:6c466988-2e61-4480-b2df-080c81715295
46414,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293102:5370df84-b520-4d7b-9a27-eba8f5904e25,1607896293102:2db47212-3a2e-45f7-8e75-a2b1584d38e9
46894,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293093:c6bb6ca9-8fd8-4797-8d36-813f8d28ce0f,1607896293093:a2f9afb7-8252-4d71-91bf-360f269fc5ea
47044,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293090:86c2e393-c141-473c-8de2-4e101981a775,1607896293090:94a9db93-9cbd-4ec6-8ad7-fb7c5c7757d7
47124,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293090:741f247b-f9d4-4efc-b380-0c56eb6f1c47,1607896293090:a04a5acc-e430-4906-bb14-7aeb82eeb1ad
47593,"size == ""112""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""111""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes,1607896293082:c7c644d4-e343-45d1-b93d-6c6525f2fd0d,1607896293082:0a189cd2-8332-480d-8604-2f30ecb3fabd
47594,"size == ""111""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""112""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293082:c7c644d4-e343-45d1-b93d-6c6525f2fd0d,1607896293082:0a189cd2-8332-480d-8604-2f30ecb3fabd
48399,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293066:d8266c9f-0932-4ae1-a920-095c66f71c02,1607896293066:4bcae0ef-64ec-4ea6-a4a1-fac845b1f53d
48838,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293058:901cd326-64f8-4db8-ab66-90623b8f37df,1607896293058:075d8055-9c62-481e-8438-431dbd14d4a0
50055,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896293033:2a1d1135-297e-48f5-a961-50c70ce04dda,1607896293033:a22ddde0-cbde-48ae-8daf-c2e2a788cb2d
50924,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896293019:acc8882d-06ab-4b2d-955b-b7c19ec188fe,1607896293019:76d5a6da-8698-4e99-a9a8-3de1576bfcb3
51348,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896293012:7aa7d606-fa4f-46d8-b0d4-136d47f016ab,1607896293012:5498cab9-1124-42d8-bc4d-daf12a3c8aac
51900,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896293004:8bbf47a0-c557-46b2-9ecf-8b0032251096,1607896293004:559c031d-7291-4bd7-8a07-234b088eb949
52782,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292990:73cfbe0d-b187-4af5-b667-8ead51263cf4,1607896292990:99277118-7770-4ee9-95a2-8cfc798df7a7
53165,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896292985:96a36c4f-a312-4bda-b821-5245b4ac5ec4,1607896292985:99f223f2-e35e-4abc-945d-10ef111c4462
54131,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896292969:39c3bdcf-23fe-484e-b16c-eb2a960485d6,1607896292969:69c85d23-29f1-42a8-8348-4c1d46fa645e
54469,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896292966:62a8610e-d78c-4da6-be81-185698d6bc99,1607896292966:15ca56a1-4780-4aca-a071-2d0cf7593324
54478,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292966:4d2e8153-f7b1-4c82-b0f8-f283a2a017db,1607896292966:b6a30e13-c5fa-40de-bd8a-41fa77de4565
56148,"size == ""108""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""109""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292940:c94bebad-4f51-42a3-9ec0-fe51785abd87,1607896292940:1b76b023-279f-4ff8-b9ab-dc3d55903bc7
58057,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896292909:39f5a1bb-32fc-4688-bf47-cc54f1d197d3,1607896292909:6e1ea224-9886-4d1b-84fe-f54e50d09a8d
58373,"size == ""110""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""111""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292903:b5a6cfd2-0144-4b07-a440-9be139c92108,1607896292903:2979ad6c-a9c0-4d25-a86a-9246c9bdbfa2
59258,"size == ""107""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""106""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896292893:f635d49a-748e-47e2-a95d-8459ad80c5cc,1607896292893:6782bb47-6f4f-42b1-91ce-d1c0c4d43fef
59710,"size == ""102""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896292886:a69141aa-2e7f-40db-bf15-97b0a1bae51d,1607896292886:b12b97ea-29de-4c4d-8305-c516777f8570
60038,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292880:3a297ee3-c681-4fd5-b308-a57dcf6000c6,1607896292880:fd959019-314b-4cd1-8576-e522d866a048
60960,"size == ""109""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""108""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896292863:01acb4c5-9ecd-41e6-907a-d86b9614d2d1,1607896292863:302858ca-7348-4566-9517-186a9cebaa3c
61988,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896292844:db455602-ef0d-486e-b5f0-fc6e329f852d,1607896292844:5e4c4803-5ce1-4509-81d1-eb5d00bc31a8
62291,"size == ""101""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""102""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896292839:bc4cdfb3-2e33-4e1c-a700-04e0c3db539a,1607896292839:1202d9d6-f164-4d94-8598-43875357cbde
63224,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292822:121ba327-fd21-4218-9236-867c76d19c37,1607896292822:b7075bfb-b3fd-4a68-bb2b-ec207d9d7956
63977,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292808:8c931b05-bd99-49a4-a12a-a4ccb375f275,1607896292808:816ed3cf-4aec-4382-81b9-8994467511c6
65709,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896292770:b7a79968-9763-4900-b1f0-7d493bc6c285,1607896292770:120f29be-c4c4-4e03-bb98-1f7246af84f2
65721,"size == ""105""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes,1607896292770:85c35180-0aeb-4465-adb5-c91a80120ef9,1607896292770:0b7ad435-9dee-42f0-bee8-0576977fed5a
66490,"size == ""103""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""104""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896292753:adf476be-fc17-40f1-b584-02c4653f43ba,1607896292753:e9bddc02-52e0-499e-ad7d-171c47d3425b
66962,"size == ""106""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""107""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896292745:48e1566f-984f-4a34-b1e0-0eaf45efbc35,1607896292745:96bfc2cf-9717-4f2c-a272-7fdfc807a6c2
67859,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes,1607896292720:dcd01a6e-eae3-4570-ace0-7dd7b44ab53f,1607896292720:fa90540d-6bdc-4251-9771-380a7daf928c
68095,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes,1607896292712:7693e225-af1a-4ec6-93f4-63c80fcdfb18,1607896292713:7704bb38-4419-4924-a87a-49e4f46c74c0
68306,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""105""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""pop""",Yes,1607896292708:8c91b73e-23e5-4f12-8e8b-35481bb88973,1607896292708:6caa3131-a537-4939-be32-5603be53d708
68571,"size == ""104""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""103""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes,1607896292702:b183a968-520a-4334-8aa8-54fea1eaffed,1607896292702:5e9d9c91-000b-4a3d-b973-352bf72afee6
